"","gender","ethnicity","score","fcollege","mcollege","home","urban","unemp","wage","distance","tuition","education","income","region","wealth","pgraduate"
"862","Male","African-American",35.7700004577637,"No","No","No","No",7.19999980926514,7.32999992370605,5,0.655889987945557,13,"<$25k","other","Not wealthy","No graduate parents"
"863","Male","Other",55.1199989318848,"No","No","Yes","No",7.19999980926514,7.32999992370605,5,0.655889987945557,12,"<$25k","other","Partially wealthy","No graduate parents"
"864","Male","Other",44.5699996948242,"No","No","Yes","No",7.19999980926514,7.32999992370605,5,0.655889987945557,12,"<$25k","other","Partially wealthy","No graduate parents"
"865","Male","Other",58.0499992370605,"No","No","No","No",7.19999980926514,7.32999992370605,5,0.655889987945557,12,"<$25k","other","Not wealthy","No graduate parents"
"866","Male","African-American",38.810001373291,"No","No","Yes","No",7.19999980926514,7.32999992370605,5,0.655889987945557,12,"<$25k","other","Partially wealthy","No graduate parents"
"867","Male","African-American",34.2400016784668,"No","No","Yes","No",7.19999980926514,7.32999992370605,5,0.655889987945557,12,"<$25k","other","Partially wealthy","No graduate parents"
"868","Male","African-American",38.560001373291,"No","No","Yes","No",7.19999980926514,7.32999992370605,5,0.655889987945557,12,"<$25k","other","Partially wealthy","No graduate parents"
"869","Female","Other",42.5800018310547,"No","No","Yes","No",7.19999980926514,7.32999992370605,5,0.655889987945557,12,"<$25k","other","Partially wealthy","No graduate parents"
"870","Male","Hispanic",40.1800003051758,"No","No","Yes","No",7.19999980926514,7.32999992370605,5,0.655889987945557,12,">$25k","other","Wealthy","No graduate parents"
"871","Female","Other",64.9300003051758,"No","No","Yes","No",7.19999980926514,7.32999992370605,5,0.655889987945557,16,">$25k","other","Wealthy","No graduate parents"
"872","Male","Other",47.3199996948242,"No","No","No","No",7.19999980926514,7.32999992370605,5,0.655889987945557,12,"<$25k","other","Not wealthy","No graduate parents"
"873","Female","Other",55.2000007629395,"No","No","Yes","No",6.69999980926514,7.17999982833862,0.5,1.16513001918793,12,">$25k","other","Wealthy","No graduate parents"
"874","Female","Other",40.9000015258789,"No","No","No","No",6.69999980926514,7.17999982833862,0.5,1.16513001918793,12,"<$25k","other","Not wealthy","No graduate parents"
"875","Male","Other",65.5100021362305,"No","No","Yes","No",6.69999980926514,7.17999982833862,0.5,1.16513001918793,15,"<$25k","other","Partially wealthy","No graduate parents"
"876","Female","Other",59.8600006103516,"No","No","Yes","No",6.69999980926514,7.17999982833862,0.5,1.16513001918793,12,"<$25k","other","Partially wealthy","No graduate parents"
"877","Male","Other",38.1599998474121,"No","No","Yes","No",6.69999980926514,7.17999982833862,0.5,1.16513001918793,15,">$25k","other","Wealthy","No graduate parents"
"878","Female","Other",41.810001373291,"No","No","Yes","No",12.6000003814697,10.1499996185303,6.5,0.434179991483688,14,">$25k","other","Wealthy","No graduate parents"
"879","Female","Other",44.7099990844727,"No","No","Yes","No",12.6000003814697,10.1499996185303,6.5,0.434179991483688,16,">$25k","other","Wealthy","No graduate parents"
"880","Female","Other",45.3800010681152,"No","No","Yes","No",12.6000003814697,10.1499996185303,6.5,0.434179991483688,15,"<$25k","other","Partially wealthy","No graduate parents"
"881","Female","Other",32.1399993896484,"No","No","Yes","No",12.6000003814697,10.1499996185303,6.5,0.434179991483688,12,"<$25k","other","Partially wealthy","No graduate parents"
"882","Male","Hispanic",37.8899993896484,"No","No","Yes","No",12.6000003814697,10.1499996185303,6.5,0.434179991483688,12,"<$25k","other","Partially wealthy","No graduate parents"
"883","Female","Other",59.4000015258789,"No","No","Yes","No",7.19999980926514,7.17999982833862,3.59999990463257,1.16513001918793,15,"<$25k","other","Partially wealthy","No graduate parents"
"884","Female","Other",55.3800010681152,"No","No","Yes","No",7.19999980926514,7.17999982833862,3.59999990463257,1.16513001918793,13,"<$25k","other","Partially wealthy","No graduate parents"
"885","Female","Other",41.8899993896484,"No","No","No","No",7.19999980926514,7.17999982833862,3.59999990463257,1.16513001918793,12,"<$25k","other","Not wealthy","No graduate parents"
"886","Male","Other",36.0999984741211,"No","No","Yes","No",7.19999980926514,7.17999982833862,3.59999990463257,1.16513001918793,12,"<$25k","other","Partially wealthy","No graduate parents"
"887","Male","Other",67.1900024414062,"Yes","Yes","Yes","No",7.19999980926514,7.17999982833862,3.59999990463257,1.16513001918793,16,">$25k","other","Wealthy","Graduate parents"
"888","Female","African-American",40.3499984741211,"No","No","Yes","No",7.19999980926514,7.17999982833862,3.59999990463257,1.16513001918793,14,"<$25k","other","Partially wealthy","No graduate parents"
"889","Female","Other",53.7700004577637,"No","No","Yes","No",7.19999980926514,7.17999982833862,3.59999990463257,1.16513001918793,13,"<$25k","other","Partially wealthy","No graduate parents"
"890","Female","Other",62.9700012207031,"No","No","Yes","No",7.19999980926514,7.17999982833862,3.59999990463257,1.16513001918793,12,"<$25k","other","Partially wealthy","No graduate parents"
"891","Male","Other",57.2599983215332,"No","Yes","Yes","No",7.19999980926514,7.17999982833862,3.59999990463257,1.16513001918793,16,"<$25k","other","Partially wealthy","Graduate parents"
"892","Female","Other",47.5699996948242,"No","No","Yes","No",7.19999980926514,7.17999982833862,3.59999990463257,1.16513001918793,12,"<$25k","other","Partially wealthy","No graduate parents"
"893","Female","Other",48.1199989318848,"No","No","Yes","No",15.6999998092651,10.1499996185303,4,0.434179991483688,13,"<$25k","other","Partially wealthy","No graduate parents"
"894","Male","Other",57.4000015258789,"No","No","Yes","No",15.6999998092651,10.1499996185303,4,0.434179991483688,18,"<$25k","other","Partially wealthy","No graduate parents"
"895","Male","Other",55.6699981689453,"No","No","Yes","No",15.6999998092651,10.1499996185303,4,0.434179991483688,15,"<$25k","other","Partially wealthy","No graduate parents"
"896","Female","Other",53.7599983215332,"No","No","Yes","No",15.6999998092651,10.1499996185303,4,0.434179991483688,14,"<$25k","other","Partially wealthy","No graduate parents"
"897","Female","Other",46.5699996948242,"No","No","Yes","No",15.6999998092651,10.1499996185303,4,0.434179991483688,12,"<$25k","other","Partially wealthy","No graduate parents"
"898","Male","Other",58.4300003051758,"No","No","Yes","No",15.6999998092651,10.1499996185303,4,0.434179991483688,16,"<$25k","other","Partially wealthy","No graduate parents"
"899","Female","Hispanic",45.0400009155273,"No","No","No","No",15.6999998092651,10.1499996185303,4,0.434179991483688,12,"<$25k","other","Not wealthy","No graduate parents"
"900","Female","Other",54.75,"No","No","No","No",15.6999998092651,10.1499996185303,4,0.434179991483688,16,">$25k","other","Partially wealthy","No graduate parents"
"901","Male","Hispanic",47.9000015258789,"No","No","Yes","No",12.6000003814697,10.1499996185303,3,0.434179991483688,12,"<$25k","other","Partially wealthy","No graduate parents"
"902","Male","Other",45.560001373291,"No","No","Yes","No",12.6000003814697,10.1499996185303,3,0.434179991483688,12,"<$25k","other","Partially wealthy","No graduate parents"
"903","Female","Other",51.9000015258789,"No","No","Yes","No",12.6000003814697,10.1499996185303,3,0.434179991483688,12,"<$25k","other","Partially wealthy","No graduate parents"
"904","Female","Other",36.25,"No","No","Yes","No",12.6000003814697,10.1499996185303,3,0.434179991483688,12,"<$25k","other","Partially wealthy","No graduate parents"
"905","Female","Other",47.5200004577637,"No","No","Yes","No",12.6000003814697,10.1499996185303,3,0.434179991483688,13,"<$25k","other","Partially wealthy","No graduate parents"
"906","Female","Other",43.810001373291,"No","No","Yes","No",12.6000003814697,10.1499996185303,3,0.434179991483688,14,"<$25k","other","Partially wealthy","No graduate parents"
"907","Male","Other",40.1300010681152,"No","No","Yes","No",12.6000003814697,10.1499996185303,3,0.434179991483688,12,"<$25k","other","Partially wealthy","No graduate parents"
"908","Female","Other",36.5499992370605,"No","No","Yes","No",12.6000003814697,10.1499996185303,3,0.434179991483688,12,"<$25k","other","Partially wealthy","No graduate parents"
"909","Female","Other",51.8199996948242,"No","No","No","No",6.5,7.34999990463257,0.300000011920929,0.751729965209961,12,"<$25k","other","Not wealthy","No graduate parents"
"910","Female","African-American",55.75,"No","No","No","No",6.5,7.34999990463257,0.300000011920929,0.751729965209961,12,"<$25k","other","Not wealthy","No graduate parents"
"911","Male","African-American",45.5,"No","No","No","No",6.5,7.34999990463257,0.300000011920929,0.751729965209961,12,"<$25k","other","Not wealthy","No graduate parents"
"912","Male","African-American",43.6699981689453,"No","No","No","No",6.5,7.34999990463257,0.300000011920929,0.751729965209961,13,"<$25k","other","Not wealthy","No graduate parents"
"913","Male","Other",61.310001373291,"No","No","No","No",9.19999980926514,10.1499996185303,0.200000002980232,0.434179991483688,12,"<$25k","other","Not wealthy","No graduate parents"
"914","Female","African-American",38.5299987792969,"Yes","No","Yes","No",9.19999980926514,10.1499996185303,0.200000002980232,0.434179991483688,15,">$25k","other","Wealthy","Graduate parents"
"915","Female","African-American",55.4799995422363,"No","Yes","Yes","No",9.19999980926514,10.1499996185303,0.200000002980232,0.434179991483688,12,"<$25k","other","Partially wealthy","Graduate parents"
"916","Female","Other",44.0800018310547,"No","No","Yes","No",9.19999980926514,10.1499996185303,0.200000002980232,0.434179991483688,14,"<$25k","other","Partially wealthy","No graduate parents"
"917","Male","African-American",46.9900016784668,"Yes","No","Yes","No",9.19999980926514,10.1499996185303,0.200000002980232,0.434179991483688,13,"<$25k","other","Partially wealthy","Graduate parents"
"918","Female","Other",55.3699989318848,"Yes","Yes","Yes","No",9.19999980926514,10.1499996185303,0.200000002980232,0.434179991483688,16,">$25k","other","Wealthy","Graduate parents"
"919","Female","Other",58.4300003051758,"Yes","Yes","Yes","No",9.19999980926514,10.1499996185303,0.200000002980232,0.434179991483688,16,"<$25k","other","Partially wealthy","Graduate parents"
"920","Female","African-American",49.689998626709,"No","No","Yes","No",9.19999980926514,10.1499996185303,0.200000002980232,0.434179991483688,12,"<$25k","other","Partially wealthy","No graduate parents"
"921","Female","African-American",47.9000015258789,"No","No","No","No",9.19999980926514,10.1499996185303,0.200000002980232,0.434179991483688,14,"<$25k","other","Not wealthy","No graduate parents"
"922","Male","African-American",35.6800003051758,"No","No","Yes","No",9.19999980926514,10.1499996185303,0.200000002980232,0.434179991483688,12,"<$25k","other","Partially wealthy","No graduate parents"
"923","Male","Other",63.7599983215332,"Yes","No","Yes","No",10.8000001907349,9.68000030517578,1,1.09353005886078,15,"<$25k","other","Partially wealthy","Graduate parents"
"924","Female","Other",49.75,"No","No","No","No",10.8000001907349,9.68000030517578,1,1.09353005886078,13,"<$25k","other","Not wealthy","No graduate parents"
"925","Female","Other",66.1900024414062,"No","No","Yes","No",10.8000001907349,9.68000030517578,1,1.09353005886078,12,"<$25k","other","Partially wealthy","No graduate parents"
"926","Female","Other",45.5900001525879,"No","No","Yes","No",10.8000001907349,9.68000030517578,1,1.09353005886078,12,"<$25k","other","Partially wealthy","No graduate parents"
"927","Male","Other",41.7700004577637,"No","No","Yes","No",10.8000001907349,9.68000030517578,1,1.09353005886078,12,">$25k","other","Wealthy","No graduate parents"
"928","Female","African-American",46.1699981689453,"Yes","No","Yes","No",7.30000019073486,9.68000030517578,1,1.09353005886078,12,"<$25k","other","Partially wealthy","Graduate parents"
"929","Male","African-American",38.9799995422363,"No","No","Yes","No",7.30000019073486,9.68000030517578,1,1.09353005886078,12,"<$25k","other","Partially wealthy","No graduate parents"
"930","Female","African-American",40.6300010681152,"No","No","Yes","No",7.30000019073486,9.68000030517578,1,1.09353005886078,12,"<$25k","other","Partially wealthy","No graduate parents"
"931","Male","African-American",54.689998626709,"No","No","Yes","No",7.30000019073486,9.68000030517578,1,1.09353005886078,12,"<$25k","other","Partially wealthy","No graduate parents"
"932","Male","Other",56.1399993896484,"No","No","No","No",7.30000019073486,9.68000030517578,1,1.09353005886078,16,"<$25k","other","Not wealthy","No graduate parents"
"933","Female","Other",50.0800018310547,"No","No","Yes","No",7.30000019073486,9.68000030517578,1,1.09353005886078,12,"<$25k","other","Partially wealthy","No graduate parents"
"934","Female","African-American",51.310001373291,"No","No","No","No",6.30000019073486,7.32999992370605,2,0.655889987945557,12,"<$25k","other","Not wealthy","No graduate parents"
"935","Female","African-American",39.3300018310547,"No","No","Yes","No",6.30000019073486,7.32999992370605,2,0.655889987945557,12,"<$25k","other","Partially wealthy","No graduate parents"
"936","Male","Other",56.5,"No","No","Yes","No",6.30000019073486,7.32999992370605,2,0.655889987945557,16,"<$25k","other","Partially wealthy","No graduate parents"
"937","Female","African-American",41.1699981689453,"No","No","No","No",6.30000019073486,7.32999992370605,2,0.655889987945557,14,"<$25k","other","Not wealthy","No graduate parents"
"938","Male","African-American",47.3699989318848,"No","No","Yes","No",6.30000019073486,7.32999992370605,2,0.655889987945557,12,"<$25k","other","Partially wealthy","No graduate parents"
"939","Female","Other",58.4799995422363,"No","No","Yes","No",6.30000019073486,7.32999992370605,2,0.655889987945557,15,"<$25k","other","Partially wealthy","No graduate parents"
"940","Female","African-American",52.6399993896484,"No","No","Yes","No",6.30000019073486,7.32999992370605,2,0.655889987945557,16,"<$25k","other","Partially wealthy","No graduate parents"
"941","Female","African-American",33.8800010681152,"No","No","No","No",6.30000019073486,7.32999992370605,2,0.655889987945557,13,"<$25k","other","Not wealthy","No graduate parents"
"942","Male","African-American",51.6300010681152,"No","No","Yes","No",8.69999980926514,7.53999996185303,7,0.818710029125214,12,"<$25k","other","Partially wealthy","No graduate parents"
"943","Male","Other",39.7799987792969,"No","No","Yes","No",8.69999980926514,7.53999996185303,7,0.818710029125214,13,">$25k","other","Wealthy","No graduate parents"
"944","Male","Other",43.2799987792969,"Yes","Yes","Yes","No",8.69999980926514,7.53999996185303,7,0.818710029125214,16,"<$25k","other","Partially wealthy","Graduate parents"
"945","Female","African-American",36.8499984741211,"No","No","Yes","No",7.19999980926514,7.32999992370605,3,0.655889987945557,12,"<$25k","other","Partially wealthy","No graduate parents"
"946","Female","African-American",48.1199989318848,"No","No","Yes","No",7.19999980926514,7.32999992370605,3,0.655889987945557,17,"<$25k","other","Partially wealthy","No graduate parents"
"947","Female","Other",45.4599990844727,"No","No","Yes","No",7.19999980926514,7.32999992370605,3,0.655889987945557,16,"<$25k","other","Partially wealthy","No graduate parents"
"948","Female","African-American",38.6500015258789,"No","No","No","No",7.19999980926514,7.32999992370605,3,0.655889987945557,13,"<$25k","other","Not wealthy","No graduate parents"
"949","Male","Hispanic",49.75,"No","No","Yes","No",7.19999980926514,7.32999992370605,3,0.655889987945557,15,">$25k","other","Wealthy","No graduate parents"
"950","Male","Other",56.3899993896484,"No","Yes","Yes","No",7.19999980926514,7.32999992370605,3,0.655889987945557,16,"<$25k","other","Partially wealthy","Graduate parents"
"951","Male","African-American",41.4700012207031,"No","No","Yes","No",7.19999980926514,7.32999992370605,3,0.655889987945557,12,"<$25k","other","Partially wealthy","No graduate parents"
"952","Male","Other",56.560001373291,"Yes","Yes","Yes","No",7.19999980926514,7.32999992370605,3,0.655889987945557,16,">$25k","other","Wealthy","Graduate parents"
"953","Male","African-American",45.1599998474121,"No","No","Yes","No",7.19999980926514,7.32999992370605,3,0.655889987945557,15,"<$25k","other","Partially wealthy","No graduate parents"
"954","Male","African-American",35.1100006103516,"No","No","No","No",7.19999980926514,7.32999992370605,3,0.655889987945557,12,"<$25k","other","Not wealthy","No graduate parents"
"955","Female","African-American",40.2599983215332,"No","No","Yes","No",7.19999980926514,7.32999992370605,3,0.655889987945557,12,"<$25k","other","Partially wealthy","No graduate parents"
"956","Female","African-American",36.6699981689453,"No","No","No","No",7.19999980926514,7.32999992370605,3,0.655889987945557,12,"<$25k","other","Not wealthy","No graduate parents"
"957","Male","Other",52.6699981689453,"No","No","Yes","No",7.19999980926514,7.32999992370605,3,0.655889987945557,13,"<$25k","other","Partially wealthy","No graduate parents"
"958","Male","African-American",58.0499992370605,"No","No","Yes","No",6.90000009536743,7.17999982833862,0.100000001490116,1.16513001918793,13,">$25k","other","Wealthy","No graduate parents"
"959","Male","Other",56.9000015258789,"No","No","Yes","No",6.90000009536743,7.17999982833862,0.100000001490116,1.16513001918793,13,"<$25k","other","Partially wealthy","No graduate parents"
"960","Female","African-American",44.4300003051758,"No","No","Yes","No",6.90000009536743,7.17999982833862,0.100000001490116,1.16513001918793,14,"<$25k","other","Partially wealthy","No graduate parents"
"961","Male","African-American",39.6800003051758,"No","No","Yes","No",6.90000009536743,7.17999982833862,0.100000001490116,1.16513001918793,12,">$25k","other","Wealthy","No graduate parents"
"962","Female","Other",58.6300010681152,"Yes","No","Yes","No",6.90000009536743,7.17999982833862,0.100000001490116,1.16513001918793,16,">$25k","other","Wealthy","Graduate parents"
"963","Female","Other",40.4599990844727,"No","No","Yes","No",6.90000009536743,7.17999982833862,0.100000001490116,1.16513001918793,12,"<$25k","other","Partially wealthy","No graduate parents"
"964","Female","Other",53.0299987792969,"No","No","Yes","No",8,7.53999996185303,0.699999988079071,0.818710029125214,14,">$25k","other","Wealthy","No graduate parents"
"965","Female","Other",55.6599998474121,"No","No","Yes","No",8,7.53999996185303,0.699999988079071,0.818710029125214,12,"<$25k","other","Partially wealthy","No graduate parents"
"966","Female","Other",51.5099983215332,"No","No","Yes","No",8,7.53999996185303,0.699999988079071,0.818710029125214,12,"<$25k","other","Partially wealthy","No graduate parents"
"967","Male","Other",56.4599990844727,"No","No","Yes","No",8,7.53999996185303,0.699999988079071,0.818710029125214,14,"<$25k","other","Partially wealthy","No graduate parents"
"968","Male","Other",37.9599990844727,"No","No","Yes","No",8,7.53999996185303,0.699999988079071,0.818710029125214,12,">$25k","other","Wealthy","No graduate parents"
"969","Male","African-American",57.2900009155273,"No","Yes","Yes","No",8,7.53999996185303,0.699999988079071,0.818710029125214,16,">$25k","other","Wealthy","Graduate parents"
"970","Female","Other",44.9599990844727,"Yes","No","Yes","No",8,7.53999996185303,0.699999988079071,0.818710029125214,14,"<$25k","other","Partially wealthy","Graduate parents"
"971","Female","Hispanic",49.5699996948242,"No","No","Yes","No",8,7.53999996185303,0.699999988079071,0.818710029125214,12,"<$25k","other","Partially wealthy","No graduate parents"
"972","Male","Other",64.2200012207031,"No","No","Yes","No",8,7.53999996185303,0.699999988079071,0.818710029125214,16,"<$25k","other","Partially wealthy","No graduate parents"
"973","Male","Other",50.9099998474121,"No","No","Yes","No",9.89999961853027,10.1499996185303,1.89999997615814,0.434179991483688,14,"<$25k","other","Partially wealthy","No graduate parents"
"974","Female","Other",47.4700012207031,"No","No","Yes","No",9.89999961853027,10.1499996185303,1.89999997615814,0.434179991483688,16,"<$25k","other","Partially wealthy","No graduate parents"
"975","Male","Other",67.0599975585938,"No","No","Yes","No",9.89999961853027,10.1499996185303,1.89999997615814,0.434179991483688,15,"<$25k","other","Partially wealthy","No graduate parents"
"976","Female","Other",43.1199989318848,"No","No","Yes","No",9.89999961853027,10.1499996185303,1.89999997615814,0.434179991483688,12,"<$25k","other","Partially wealthy","No graduate parents"
"977","Female","Other",55.3600006103516,"Yes","No","Yes","No",9.89999961853027,10.1499996185303,1.89999997615814,0.434179991483688,14,">$25k","other","Wealthy","Graduate parents"
"978","Female","African-American",48.1500015258789,"No","No","Yes","No",5.09999990463257,7.34999990463257,0.800000011920929,0.751729965209961,17,"<$25k","other","Partially wealthy","No graduate parents"
"979","Female","African-American",39.8899993896484,"No","No","No","No",5.09999990463257,7.34999990463257,0.800000011920929,0.751729965209961,13,"<$25k","other","Not wealthy","No graduate parents"
"980","Female","African-American",39.25,"No","No","Yes","No",5.09999990463257,7.34999990463257,0.800000011920929,0.751729965209961,12,"<$25k","other","Partially wealthy","No graduate parents"
"981","Male","African-American",47,"No","No","No","No",5.09999990463257,7.34999990463257,0.800000011920929,0.751729965209961,12,"<$25k","other","Not wealthy","No graduate parents"
"982","Male","African-American",40.2099990844727,"No","No","No","No",5.09999990463257,7.34999990463257,0.800000011920929,0.751729965209961,12,"<$25k","other","Not wealthy","No graduate parents"
"983","Female","African-American",44.189998626709,"No","No","No","No",5.09999990463257,7.34999990463257,0.800000011920929,0.751729965209961,16,"<$25k","other","Not wealthy","No graduate parents"
"984","Female","African-American",47.810001373291,"Yes","No","Yes","No",5.09999990463257,7.34999990463257,0.800000011920929,0.751729965209961,14,"<$25k","other","Partially wealthy","Graduate parents"
"985","Female","African-American",54.4099998474121,"No","No","Yes","No",5.09999990463257,7.34999990463257,0.800000011920929,0.751729965209961,16,">$25k","other","Wealthy","No graduate parents"
"986","Male","African-American",43.3899993896484,"No","No","Yes","No",5.09999990463257,7.34999990463257,0.800000011920929,0.751729965209961,12,">$25k","other","Wealthy","No graduate parents"
"987","Female","African-American",38.8899993896484,"No","No","Yes","No",5.09999990463257,7.34999990463257,0.800000011920929,0.751729965209961,13,"<$25k","other","Partially wealthy","No graduate parents"
"988","Female","African-American",43.2599983215332,"Yes","No","No","No",5.09999990463257,7.34999990463257,0.800000011920929,0.751729965209961,12,"<$25k","other","Not wealthy","Graduate parents"
"989","Female","African-American",36.1500015258789,"No","No","No","No",5.09999990463257,7.34999990463257,0.800000011920929,0.751729965209961,12,"<$25k","other","Not wealthy","No graduate parents"
"990","Male","African-American",42.2000007629395,"No","No","Yes","No",5.09999990463257,7.34999990463257,0.800000011920929,0.751729965209961,12,"<$25k","other","Partially wealthy","No graduate parents"
"991","Male","African-American",48.1199989318848,"No","No","No","No",5.09999990463257,7.34999990463257,0.800000011920929,0.751729965209961,12,"<$25k","other","Not wealthy","No graduate parents"
"992","Male","African-American",38.1699981689453,"No","No","Yes","No",5.30000019073486,7.53999996185303,1.79999995231628,0.818710029125214,13,"<$25k","other","Partially wealthy","No graduate parents"
"993","Female","African-American",41.439998626709,"Yes","Yes","Yes","No",5.30000019073486,7.53999996185303,1.79999995231628,0.818710029125214,14,">$25k","other","Wealthy","Graduate parents"
"994","Female","African-American",41.5999984741211,"No","No","Yes","No",5.30000019073486,7.53999996185303,1.79999995231628,0.818710029125214,13,"<$25k","other","Partially wealthy","No graduate parents"
"995","Male","African-American",30.7800006866455,"No","No","No","No",5.30000019073486,7.53999996185303,1.79999995231628,0.818710029125214,12,"<$25k","other","Not wealthy","No graduate parents"
"996","Male","African-American",48.5200004577637,"No","No","No","No",5.30000019073486,7.53999996185303,1.79999995231628,0.818710029125214,15,"<$25k","other","Not wealthy","No graduate parents"
"997","Male","African-American",31.1200008392334,"No","No","No","No",5.30000019073486,7.53999996185303,1.79999995231628,0.818710029125214,12,">$25k","other","Partially wealthy","No graduate parents"
"998","Male","African-American",35.1500015258789,"No","No","No","No",5.30000019073486,7.53999996185303,1.79999995231628,0.818710029125214,12,"<$25k","other","Not wealthy","No graduate parents"
"999","Female","African-American",40.310001373291,"No","No","Yes","No",5.30000019073486,7.53999996185303,1.79999995231628,0.818710029125214,16,"<$25k","other","Partially wealthy","No graduate parents"
"1000","Male","African-American",53.8699989318848,"No","No","Yes","No",4,9.68000030517578,5,1.09353005886078,16,">$25k","other","Wealthy","No graduate parents"
"1001","Female","Other",51.0299987792969,"No","Yes","No","No",4,9.68000030517578,5,1.09353005886078,12,">$25k","other","Partially wealthy","Graduate parents"
"1002","Male","African-American",46.7200012207031,"No","No","Yes","No",4,9.68000030517578,5,1.09353005886078,12,">$25k","other","Wealthy","No graduate parents"
"1003","Female","Other",59.6699981689453,"Yes","No","Yes","No",4,9.68000030517578,5,1.09353005886078,16,">$25k","other","Wealthy","Graduate parents"
"1004","Female","Other",56.1599998474121,"No","No","Yes","No",4,9.68000030517578,5,1.09353005886078,15,"<$25k","other","Partially wealthy","No graduate parents"
"1005","Female","African-American",49.9300003051758,"No","No","Yes","No",4,9.68000030517578,5,1.09353005886078,12,">$25k","other","Wealthy","No graduate parents"
"1006","Male","Other",53.5,"No","Yes","Yes","No",4,9.68000030517578,5,1.09353005886078,13,"<$25k","other","Partially wealthy","Graduate parents"
"1007","Male","Other",58.5999984741211,"No","No","Yes","No",4,9.68000030517578,5,1.09353005886078,15,">$25k","other","Wealthy","No graduate parents"
"1008","Female","Other",51.7099990844727,"Yes","No","Yes","No",13.3999996185303,9.68000030517578,1.5,1.09353005886078,14,"<$25k","other","Partially wealthy","Graduate parents"
"1009","Female","African-American",35.3499984741211,"No","No","Yes","No",13.3999996185303,9.68000030517578,1.5,1.09353005886078,12,"<$25k","other","Partially wealthy","No graduate parents"
"1010","Female","Other",44.6399993896484,"Yes","No","Yes","No",13.3999996185303,9.68000030517578,1.5,1.09353005886078,14,"<$25k","other","Partially wealthy","Graduate parents"
"1011","Male","African-American",49.8699989318848,"No","No","Yes","No",13.3999996185303,9.68000030517578,1.5,1.09353005886078,12,"<$25k","other","Partially wealthy","No graduate parents"
"1012","Male","Hispanic",36.3400001525879,"No","No","Yes","No",13.3999996185303,9.68000030517578,1.5,1.09353005886078,12,"<$25k","other","Partially wealthy","No graduate parents"
"1013","Female","Other",51.9199981689453,"No","No","Yes","No",13.3999996185303,9.68000030517578,1.5,1.09353005886078,16,">$25k","other","Wealthy","No graduate parents"
"1014","Male","African-American",50.8499984741211,"No","No","Yes","No",13.3999996185303,9.68000030517578,1.5,1.09353005886078,13,"<$25k","other","Partially wealthy","No graduate parents"
"1015","Female","African-American",45.5099983215332,"No","No","Yes","No",13.3999996185303,9.68000030517578,1.5,1.09353005886078,12,">$25k","other","Wealthy","No graduate parents"
"1016","Male","African-American",43,"Yes","No","No","No",13.3999996185303,9.68000030517578,1.5,1.09353005886078,13,"<$25k","other","Not wealthy","Graduate parents"
"1017","Female","African-American",35.0699996948242,"No","No","Yes","No",13.3999996185303,9.68000030517578,1.5,1.09353005886078,12,"<$25k","other","Partially wealthy","No graduate parents"
"1018","Male","African-American",50.4300003051758,"No","No","Yes","No",10.3000001907349,9.68000030517578,0.100000001490116,1.09353005886078,12,"<$25k","other","Partially wealthy","No graduate parents"
"1019","Male","African-American",59.7200012207031,"No","No","No","No",10.3000001907349,9.68000030517578,0.100000001490116,1.09353005886078,14,"<$25k","other","Not wealthy","No graduate parents"
"1020","Female","African-American",43.060001373291,"No","No","Yes","No",10.3000001907349,9.68000030517578,0.100000001490116,1.09353005886078,12,"<$25k","other","Partially wealthy","No graduate parents"
"1021","Male","Other",67.120002746582,"Yes","Yes","Yes","No",10.3000001907349,9.68000030517578,0.100000001490116,1.09353005886078,16,"<$25k","other","Partially wealthy","Graduate parents"
"1022","Female","African-American",43.3300018310547,"Yes","No","Yes","No",10.3000001907349,9.68000030517578,0.100000001490116,1.09353005886078,12,"<$25k","other","Partially wealthy","Graduate parents"
"1023","Male","Other",65.4899978637695,"No","No","No","No",10.3000001907349,9.68000030517578,0.100000001490116,1.09353005886078,12,"<$25k","other","Not wealthy","No graduate parents"
"1024","Male","Other",56.9500007629395,"No","Yes","Yes","No",10.3000001907349,9.68000030517578,0.100000001490116,1.09353005886078,16,">$25k","other","Wealthy","Graduate parents"
"1025","Male","African-American",51.6399993896484,"No","No","Yes","No",10.3000001907349,9.68000030517578,0.100000001490116,1.09353005886078,12,"<$25k","other","Partially wealthy","No graduate parents"
"1026","Female","Other",64.9599990844727,"Yes","Yes","Yes","No",10.3000001907349,9.68000030517578,0.100000001490116,1.09353005886078,16,"<$25k","other","Partially wealthy","Graduate parents"
"1027","Female","African-American",53.4799995422363,"No","No","No","No",9.19999980926514,7.17999982833862,2.70000004768372,1.16513001918793,16,"<$25k","other","Not wealthy","No graduate parents"
"1028","Male","African-American",51.3300018310547,"No","No","Yes","No",9.19999980926514,7.17999982833862,2.70000004768372,1.16513001918793,12,"<$25k","other","Partially wealthy","No graduate parents"
"1029","Male","African-American",41.0900001525879,"No","No","Yes","No",9.19999980926514,7.17999982833862,2.70000004768372,1.16513001918793,12,"<$25k","other","Partially wealthy","No graduate parents"
"1030","Female","African-American",36.7900009155273,"No","No","Yes","No",9.19999980926514,7.17999982833862,2.70000004768372,1.16513001918793,12,">$25k","other","Wealthy","No graduate parents"
"1031","Female","African-American",36.2400016784668,"No","No","No","No",9.19999980926514,7.17999982833862,2.70000004768372,1.16513001918793,12,"<$25k","other","Not wealthy","No graduate parents"
